user_label,gesture_label,sample_id,points_count,width_bbox,height_bbox,aspect_ratio,net_distance,mean_pressure,max_pressure,mean_finger_w,mean_finger_h
09,07,16,11,293.28,15.589999999999975,0.053157392253136856,293.2835844366336,0.016090909090909093,0.039,0.025,0.052000000000000005
09,07,17,13,300.04,19.20999999999998,0.06402479669377409,300.0594907680809,0.026153846153846156,0.044,0.02723076923076924,0.059615384615384626
09,07,18,13,259.36,140.23999999999998,0.5407156076495989,276.1329290396203,0.025538461538461545,0.041,0.041999999999999996,0.07761538461538459
09,07,19,14,239.41000000000005,16.289999999999964,0.06804227058184688,239.96356431758556,0.021428571428571432,0.043,0.040928571428571425,0.07514285714285714
09,07,20,11,261.74,14.32000000000005,0.05471078169175537,262.1314364970367,0.0300909090909091,0.046,0.03218181818181817,0.06236363636363635
09,07,21,15,315.92,17.600000000000023,0.055710306406685305,316.1703698957257,0.026933333333333344,0.041,0.03706666666666667,0.07793333333333334
09,07,22,6,260.82,12.82000000000005,0.049152672341078334,261.13487855895465,0.05483333333333334,0.083,0.03216666666666667,0.06633333333333334
09,08,01,9,12.95999999999998,133.24,10.280864197530882,133.3225176029916,0.025333333333333333,0.066,0.03188888888888889,0.04933333333333333
09,08,02,16,21.46999999999997,136.29000000000002,6.347927340475091,137.67935284566093,0.0181875,0.033,0.036812500000000005,0.058
09,08,03,10,8.339999999999975,119.61,14.34172661870508,119.90040742216016,0.0251,0.038,0.043199999999999995,0.0702
09,08,04,7,7.359999999999957,130.43,17.721467391304454,130.4769516044884,0.02614285714285714,0.053,0.023428571428571427,0.04057142857142857
09,08,05,5,2.670000000000016,69.04999999999995,25.861423220973613,69.08346401274326,0.0278,0.045,0.0236,0.045
09,08,06,9,13.890000000000043,149.32,10.750179985601118,149.95725557638082,0.030000000000000002,0.053,0.025222222222222222,0.037222222222222226
09,08,07,11,11.100000000000025,155.43,14.002702702702672,155.80130743995701,0.030454545454545456,0.068,0.028181818181818183,0.04663636363636363
09,08,08,6,2.5,82.73999999999995,33.09599999999998,82.76274040895451,0.0155,0.03,0.021333333333333333,0.043000000000000003
09,08,09,14,11.599999999999966,157.58999999999995,13.585344827586242,157.76037842246697,0.012571428571428572,0.047,0.023,0.035571428571428566
09,08,10,9,5.579999999999984,145.07,25.998207885304733,145.07055145686874,0.03077777777777778,0.075,0.026555555555555558,0.04611111111111111
